video_name,split,interview
gipWTZy9mjI.005,train,0.5233644859813084
MOobNUpfWiY.004,train,0.2616822429906542
m2uxFfpb5xU.001,train,0.514018691588785
qr1C43Ylavg.001,train,0.5046728971962616
foj4bqLSmF8.002,train,0.5046728971962616
HCkDd0UnUgo.000,train,0.5607476635514018
VvVigAr4hZc.003,train,0.7943925233644858
M0U48Lm33A8.002,train,0.4859813084112149
fPLd_NLF43M.002,train,0.4672897196261681
kUv0BJQmKq0.003,train,0.7383177570093457
US4PxgfKDeA.000,train,0.1869158878504672
3gKpBq-1yG4.002,train,0.2242990654205607
o6JCQlOC3oE.002,train,0.2429906542056074
3nxH1f6IQjQ.000,train,0.5607476635514018
QiPb8vlGDFo.001,train,0.3551401869158878
LGdzP-r_G3U.004,train,0.6915887850467289
TWKKCoT4FTc.001,train,0.6261682242990654
2x8GZaBY6TM.002,train,0.2429906542056074
ABWFQuPG1LA.005,train,0.5514018691588785
nR0h3WFbPfA.003,train,0.6355140186915886
dmOKZLeFKCM.004,train,0.6822429906542056
4NzqG0XwOWg.002,train,0.7009345794392522
VIKk25Ozx40.000,train,0.5233644859813084
LBKbubsgpE8.001,train,0.5981308411214953
iOB65zCiOFM.003,train,0.6542056074766355
lK1HFH7j93c.000,train,0.719626168224299
YliKljQIX2o.002,train,0.6822429906542056
7LHmNEH65Pk.000,train,0.6635514018691588
5ghk5950BhU.002,train,0.719626168224299
frsDpQjmC5k.003,train,0.7850467289719626
upgv7xmOb1I.005,train,0.2149532710280373
ZqbJIM7rmO8.001,train,0.7570093457943924
LGgx7RVdL2Y.000,train,0.336448598130841
TiQF5QduRNE.003,train,0.1962616822429906
II2KVV-uLNI.003,train,0.7476635514018691
CcVuoHZqp6k.004,train,0.5514018691588785
3taD1fEPfC8.001,train,0.3738317757009345
CCe1J5grs8U.005,train,0.7102803738317757
mxLRr3YqgMU.001,train,0.439252336448598
ztyBhnjtrz0.004,train,0.5981308411214953
fSDA4eEyGHk.000,train,0.644859813084112
3Sj-GZ3YXWs.002,train,0.4485981308411215
Agg7z10B_iY.001,train,0.5794392523364486
WfCSCxADlrg.005,train,0.2149532710280373
6zm71IHOCZA.001,train,0.4205607476635514
LWO2ZhalAEY.005,train,0.4205607476635514
1mODTfLRGdI.003,train,0.514018691588785
f4rQJiW6oSk.004,train,0.7570093457943924
YXz6s1XNOLs.002,train,0.4299065420560747
xZFZ0Mvjiuo.000,train,0.5233644859813084
Jv2lyDcOmEM.005,train,0.1869158878504672
bLOSPQ8MAC8.004,train,0.5233644859813084
G_VQne_BXWE.002,train,0.6728971962616823
Cl5jhuLQ9Dg.003,train,0.5046728971962616
geji1U2YAvg.002,train,0.6822429906542056
iGlLSkRAsJc.000,train,0.5233644859813084
xtDw9TlWiww.002,train,0.4953271028037382
Gd08FYfFRtk.005,train,0.4953271028037382
JFKZEGDhcRs.002,train,0.4859813084112149
wzCdM6Fe_4A.004,train,0.4579439252336448
Ahiq4zhmYco.002,train,0.514018691588785
VIhStXxpAr0.000,train,0.439252336448598
Vy-Lr_iM5qo.003,train,0.3925233644859813
qVrXROy4Ais.001,train,0.5794392523364486
BLc_GvsbI1U.000,train,0.6635514018691588
aMPe0uSKqF4.003,train,0.5046728971962616
RZgTERiRDjA.001,train,0.7757009345794392
MnARi5OWW9Q.002,train,0.2710280373831775
xsLvl2qGrxU.003,train,0.5233644859813084
RWhyKkFI3zw.004,train,0.3831775700934579
jgyDXrhO3n4.000,train,0.1869158878504672
_IS6GFmQYj4.002,train,0.719626168224299
TeNC9wOhlXM.000,train,0.6355140186915886
ask-ZFRztf8.001,train,0.4766355140186915
Jog1-pYOSD0.000,train,0.4299065420560747
JEualxMkaE4.004,train,0.5046728971962616
jolhoLhAurM.001,train,0.7102803738317757
F0_EI_X5JVk.002,train,0.7850467289719626
59Smv7wl--w.002,train,0.6542056074766355
QdafN9Y_j-Y.001,train,0.5514018691588785
o-fNF5QVMNo.005,train,0.3271028037383177
TPk6KiHuPag.004,train,0.6355140186915886
okdZnQbLnf8.004,train,0.4766355140186915
Bk9Hxn7Drxw.004,train,0.308411214953271
XFpzukISe6s.004,train,0.4766355140186915
qJ6_xSx9kCM.002,train,0.4953271028037382
EL1Q7x_1a74.000,train,0.6074766355140186
cT3oyHhUznw.003,train,0.3831775700934579
_zs9K5Gtkwo.002,train,0.2990654205607476
OD3cfWeJaOY.003,train,0.6635514018691588
S-e9-bW4seo.004,train,0.4766355140186915
SgzOYog1pH4.003,train,0.5420560747663551
TzW_VxrCR30.002,train,0.308411214953271
9xJ0rFCU-OM.004,train,0.439252336448598
2KSBoJZMcMU.004,train,0.4205607476635514
eI_7SimPnnQ.000,train,0.719626168224299
m7zdWVDT-34.005,train,0.6074766355140186
4yogPbHFQ9o.002,train,0.4205607476635514
UA6UY69EVSI.000,train,0.3551401869158878
OD_gyCYpR8U.002,train,0.5327102803738317
LXmwDq89LdA.002,train,0.2897196261682243
-RhPxhfpg4U.003,train,0.616822429906542
dB2XYhvqUBU.004,train,0.6355140186915886
-9BZ8A9U7TE.000,train,0.2523364485981308
kAjPHyfol4w.001,train,0.5700934579439252
9uMpKla2OQM.001,train,0.4485981308411215
FSBBbxNi0iU.004,train,0.5981308411214953
4lj66h4CXI8.005,train,0.6261682242990654
jKHaHWuaU14.001,train,0.2803738317757009
MFGGMnNE6Q0.000,train,0.616822429906542
hG-pwa191bw.000,train,0.4672897196261681
vCV-5LypZCs.005,train,0.644859813084112
78zauTEQ-k8.000,train,0.5233644859813084
NWlCdMyKlE0.003,train,0.6635514018691588
CbNAOLHByZQ.004,train,0.5420560747663551
-zNyDPzId4E.001,train,0.2523364485981308
kV7MFI2_ddo.002,train,0.5420560747663551
117jrwvl2Nc.004,train,0.6915887850467289
Znixev2a1AI.004,train,0.6822429906542056
5xA8-Y5qgT0.000,train,0.6261682242990654
ABWFQuPG1LA.003,train,0.5887850467289719
6V92xyqy0q4.001,train,0.644859813084112
1-GgVRmAEoo.004,train,0.6074766355140186
n2BuwHbdilY.002,train,0.6355140186915886
Jf8lqSpAjZ8.002,train,0.5327102803738317
EgolOPjkkg8.000,train,0.5514018691588785
XbsA_lCKQLs.004,train,0.850467289719626
CqQavmWSLrI.000,train,0.4672897196261681
WuHLxhCSnGs.003,train,0.5700934579439252
VAZLQqJa9rQ.002,train,0.3177570093457943
FNHMXPaHll0.004,train,0.7383177570093457
On2c_8sU8Vw.004,train,0.7476635514018691
xLfLuyIQOJE.004,train,0.5233644859813084
4JYmE9a21aI.004,train,0.5981308411214953
QMRAbwZCTfI.005,train,0.4112149532710279
OTXGM3Guxy4.005,train,0.2429906542056074
K-iwJMxjyx4.004,train,0.4579439252336448
81f9t2HMNas.003,train,0.1962616822429906
HrddpXxWFns.002,train,0.5981308411214953
foj4bqLSmF8.001,train,0.2803738317757009
Eb-2m44jTEs.000,train,0.3457943925233644
kDXYolv-8p8.005,train,0.6355140186915886
4kIHxR6s1L4.001,train,0.6635514018691588
KfurkMyjD-c.004,train,0.5607476635514018
Bije9nsMl7M.005,train,0.2897196261682243
RrvG7JlKoXM.005,train,0.5327102803738317
nKLhatlbqEw.000,train,0.5794392523364486
xVJDjbiIjTo.001,train,0.4766355140186915
Vimaz7NzPIg.001,train,0.6635514018691588
F5kL7RWS_f0.004,train,0.3831775700934579
shEsu57CYnA.004,train,0.6822429906542056
L-rmZZP_wj8.004,train,0.3925233644859813
PKtzsEqLGx4.001,train,0.4953271028037382
TmpP2fXeVtk.003,train,0.4579439252336448
k2buv6xZ4_o.003,train,0.5233644859813084
2q8orkMs2Jg.005,train,0.6915887850467289
Q-cZz-M17PE.000,train,0.5981308411214953
yIM5bal1VVs.003,train,0.439252336448598
C5qRszPK9HY.003,train,0.5233644859813084
xun35caJTQI.003,train,0.514018691588785
0VnZngec8sc.001,train,0.7476635514018691
3gKpBq-1yG4.000,train,0.4485981308411215
RvoxbgEP49Q.005,train,0.4579439252336448
YbxdeEd7wq4.001,train,0.7009345794392522
UEYKBC_SuzU.001,train,0.3551401869158878
N0s2M3bJkUk.003,train,0.7757009345794392
GG9WPQLI_rg.000,train,0.6635514018691588
Qzu9b49qvKo.003,train,0.4672897196261681
kFak4VnRnRM.004,train,0.5233644859813084
alucqviYJFE.001,train,0.5981308411214953
UWVOT3YPQH4.001,train,0.822429906542056
QsUj_OlGQ-0.004,train,0.5514018691588785
fEix0DPOWtg.005,train,0.336448598130841
UWVOT3YPQH4.004,train,0.6074766355140186
PtA7yAu9-VE.005,train,0.5046728971962616
ZNJFmNiWC4I.003,train,0.6728971962616823
SsoZjq7x4MA.000,train,0.308411214953271
LBrmHHzyIiY.003,train,0.6355140186915886
F4UeAogUMMs.003,train,0.5046728971962616
d5ujzxBlvwY.001,train,0.4672897196261681
cFGjJg-2zOk.000,train,0.5794392523364486
nskJh7v6v1U.002,train,0.6542056074766355
Cng72emlXAM.005,train,0.4579439252336448
pEYFpmjwKC0.003,train,0.6261682242990654
QyVTG0sGKg0.001,train,0.3831775700934579
J0JrzUmZGcA.003,train,0.5794392523364486
bMY2DaFFwzU.005,train,0.1588785046728971
ADa9rkwF2uA.003,train,0.616822429906542
iQvoDdxt06M.000,train,0.6355140186915886
0kg6pmbSN6A.001,train,0.2429906542056074
OdwK_oMdfSU.005,train,0.4766355140186915
UKHSKkb0V1o.003,train,0.5233644859813084
hhdzTOyFIo8.002,train,0.336448598130841
Kpto8K_B-5A.005,train,0.4112149532710279
pOtWKOF07iU.000,train,0.5233644859813084
4ICb270oLpE.000,train,0.6355140186915886
_fJcW5234bY.004,train,0.6542056074766355
og8vtyRh_bc.000,train,0.4766355140186915
R_LJX7wszPY.000,train,0.4299065420560747
Z6vQQvro86Y.005,train,0.4859813084112149
p9l1MBw-5ic.002,train,0.3271028037383177
tZiRqu8joX8.003,train,0.719626168224299
38fE5B4ghw0.003,train,0.616822429906542
AwNVGShHjvw.004,train,0.3738317757009345
LNM1i-a9q_A.002,train,0.6074766355140186
SPD5fXHVyIk.002,train,0.6261682242990654
Z5S5uGXkNuc.004,train,0.719626168224299
datcFOBWYxc.001,train,0.5046728971962616
xZFZ0Mvjiuo.003,train,0.3831775700934579
vUo6wnBOBpo.002,train,0.5046728971962616
SUI6WNryjqw.003,train,0.514018691588785
fiVkE3iDWY4.004,train,0.2242990654205607
ahqyOhg6D7c.003,train,0.4485981308411215
fTpemcfElxI.005,train,0.3831775700934579
9RfE2-aTvaM.003,train,0.5233644859813084
rCxlfusNJlY.000,train,0.7102803738317757
5gJsrcXQvrk.002,train,0.4953271028037382
1m67onLoRwY.000,train,0.3738317757009345
Xauhek9-iKA.001,train,0.6728971962616823
iGBVrJMr62U.003,train,0.4579439252336448
B4ducm9sydg.005,train,0.4766355140186915
YocrYFLm4CM.002,train,0.514018691588785
ArMkA9R1QxY.000,train,0.4579439252336448
PKYh4sungwI.002,train,0.6542056074766355
nR0h3WFbPfA.001,train,0.4859813084112149
M_OpMKBEOyU.003,train,0.3271028037383177
ZX3okNzASCs.002,train,0.7476635514018691
54K75EhiTEk.002,train,0.3738317757009345
q6au1xn_wIE.001,train,0.4579439252336448
in-HuMgiDCE.004,train,0.5794392523364486
dkhnv1EBvKI.005,train,0.5046728971962616
p-OcwNFQB0U.002,train,0.5794392523364486
p6jjj6jn2fM.003,train,0.4672897196261681
vCY4uvfrWXA.003,train,0.6074766355140186
AZ2HyBOmliQ.005,train,0.3738317757009345
EvZ0esZgPK4.001,train,0.3738317757009345
qsb1j9bEENs.002,train,0.336448598130841
VQMizni7nY0.001,train,0.2803738317757009
IL5VgGakSNw.003,train,0.616822429906542
HUJt0I1UKzo.000,train,0.6542056074766355
Qkao4XiSflU.003,train,0.5981308411214953
qfL0ml0f84g.003,train,0.616822429906542
Rwsss8y1bf0.004,train,0.4205607476635514
hDqsuyVeWmw.000,train,0.6728971962616823
r1YAW67aevY.003,train,0.3177570093457943
zvX4fNj0uxk.003,train,0.5327102803738317
Or2_bP4lWYI.000,train,0.6728971962616823
WUNXs4r_xCU.004,train,0.514018691588785
7GRC7XjGzX8.001,train,0.7009345794392522
uwYQKM_STCw.002,train,0.3177570093457943
2mgj9ncREyA.000,train,0.5981308411214953
gAWA-fcIa_M.004,train,0.5514018691588785
t6-ljEWQjW8.002,train,0.3271028037383177
EelHLfeSJfM.004,train,0.2710280373831775
Y6iogSmj6FQ.003,train,0.4953271028037382
WTzDOt2GO1M.002,train,0.3644859813084112
Ya9Szm73LfE.003,train,0.3831775700934579
kK534gUcRF4.004,train,0.5420560747663551
26ZnknvfdNM.003,train,0.4859813084112149
rzKtAeWgZH0.003,train,0.7289719626168224
3WPXm_5f4Lw.002,train,0.4299065420560747
Vd9biSOZ5CI.004,train,0.4766355140186915
YP7N98ECZaI.002,train,0.4299065420560747
CV930dFsubs.000,train,0.2990654205607476
jz9kgvYbBYA.005,train,0.5887850467289719
zqpXz9h41jg.005,train,0.6635514018691588
hPguTv1Zvg8.002,train,0.644859813084112
CO7vZjYF6Zk.002,train,0.7383177570093457
cWZudzeJVXg.003,train,0.4205607476635514
struoSVUsUg.002,train,0.6074766355140186
BJpWi1qGp1A.004,train,0.5514018691588785
xgwiqo2AsCA.001,train,0.2710280373831775
KahSwziq8F0.004,train,0.336448598130841
OckL7z_nBGg.003,train,0.616822429906542
T-mK85acIOc.005,train,0.3738317757009345
7tlMys6MZ34.005,train,0.514018691588785
t3A2UMN3JeE.003,train,0.5046728971962616
0_xOGmydDN0.001,train,0.6261682242990654
VRjJxTqOJyo.001,train,0.2616822429906542
_X6_C_Oy9VA.000,train,0.4953271028037382
Dgo98-sCd1w.002,train,0.5887850467289719
UMMhvyjgRnM.004,train,0.5420560747663551
CTWMisL_HlI.004,train,0.2803738317757009
FJPqNQPXp5c.005,train,0.5981308411214953
2kqPuht5jTg.005,train,0.6822429906542056
-IK--4uz5ZY.000,train,0.6355140186915886
OeT6Skotv7g.004,train,0.3457943925233644
GTmHSF6vNWc.001,train,0.6542056074766355
jpyU48DzGTY.002,train,0.4299065420560747
3DURnr95fMg.002,train,0.3457943925233644
kSk-rf7a1Ig.001,train,0.5700934579439252
v68FyWS-Q9s.003,train,0.5887850467289719
xQHmbJ_lPjY.005,train,0.514018691588785
0C6i34q2-f8.001,train,0.4205607476635514
04oq2yrBwMg.001,train,0.3738317757009345
836kYlEs9GI.003,train,0.308411214953271
p9tAC-RqZPI.002,train,0.4112149532710279
ivcVlDXJCDo.002,train,0.719626168224299
KppCIwj0hC4.002,train,0.6635514018691588
nBjBfN9SbpM.004,train,0.3457943925233644
shV5Fbzn9pw.003,train,0.4953271028037382
jpyU48DzGTY.001,train,0.3644859813084112
LsPKxJgefks.003,train,0.4766355140186915
atH8mnvu-sE.005,train,0.6822429906542056
WQg0-M4Yn3s.000,train,0.3925233644859813
CFk4v2Kd5Ns.002,train,0.5700934579439252
zJEnT19uoPY.001,train,0.5700934579439252
RYG6XhdmPY0.001,train,0.2523364485981308
wuhoIm_jPc0.004,train,0.5233644859813084
vQEZ5KF9I4E.004,train,0.6635514018691588
qjU3GX3jgSY.003,train,0.6728971962616823
XLKNGnpTO9k.001,train,0.5887850467289719
7UQt8QB3cQY.002,train,0.1962616822429906
uRY3aJAaogw.005,train,0.4953271028037382
L5kpy0SA7os.005,train,0.4672897196261681
jPpZkVzQywk.003,train,0.514018691588785
Lq4uvcHNiy8.002,train,0.439252336448598
ZhPQrqxo2mw.004,train,0.6074766355140186
pZxqWp0e-Ik.005,train,0.5046728971962616
btcCanysQsw.001,train,0.308411214953271
UD-8YYU7GZs.000,train,0.3551401869158878
IMCEXoAkZv4.002,train,0.7289719626168224
USicjVA1trA.004,train,0.616822429906542
hspeWl-Bip0.002,train,0.6542056074766355
jFx6AEw6viQ.002,train,0.3271028037383177
U3UaF1aFek4.001,train,0.5887850467289719
GMwEmLo-gfc.004,train,0.719626168224299
hPguTv1Zvg8.004,train,0.5327102803738317
jaWY130zc1U.001,train,0.6728971962616823
Cvuu76B-bxA.000,train,0.6261682242990654
0ZK5jQAvhFo.004,train,0.4299065420560747
RCr48dXuZYE.002,train,0.3457943925233644
y6sy0HBe-Zs.005,train,0.4579439252336448
C0UMWrEJ2x0.005,train,0.6074766355140186
H6yu96w7tUc.000,train,0.439252336448598
EyX8QI5nPTY.001,train,0.8130841121495327
y--uBBy7ebM.000,train,0.4112149532710279
io0aNQE8En8.002,train,0.2616822429906542
djsoQkroHpo.000,train,0.4485981308411215
RWhyKkFI3zw.001,train,0.4018691588785046
NFAlff6GUpA.000,train,0.5046728971962616
xcMwMi4fdis.001,train,0.308411214953271
C0uc-2KrnnQ.002,train,0.4299065420560747
jlDYn537Pd0.002,train,0.4766355140186915
Wx_oe0SxD9w.002,train,0.6728971962616823
6IOtQTOyQRU.001,train,0.5327102803738317
BWAEpai6FK0.003,train,0.6728971962616823
_G3kw9HwCqY.002,train,0.3831775700934579
y4Ej1YSEQf0.002,train,0.8411214953271028
-OXMbG7ZwRk.004,train,0.4766355140186915
9o10YrQykMk.002,train,0.5046728971962616
lvae9lRUugE.003,train,0.514018691588785
vMtF0akNUK4.000,train,0.5981308411214953
JIR4aPcyrn8.000,train,0.2710280373831775
b39BQbVhOAg.002,train,0.5420560747663551
As93GgkTdt4.003,train,0.5981308411214953
oHudDVcT5Lg.005,train,0.5514018691588785
V9aMA9YLa2k.001,train,0.5046728971962616
3zAyM2edy1g.000,train,0.5420560747663551
cgT-3CHBmKs.003,train,0.2429906542056074
9Lbj3wpwk-c.000,train,0.439252336448598
xzRYaxrhne8.004,train,0.439252336448598
NhyVkwcZbTA.005,train,0.7009345794392522
KahSwziq8F0.002,train,0.6355140186915886
5Eez38v8TuU.005,train,0.4953271028037382
FhCOvzMrNs8.000,train,0.3177570093457943
8qG1sMihtPA.000,train,0.4205607476635514
rwinPicu_aw.002,train,0.616822429906542
dLaqub4BEsA.001,train,0.4859813084112149
9pGJyf1MXLY.000,train,0.616822429906542
s6gN_358tk4.001,train,0.5794392523364486
_YYBXI2mXv4.000,train,0.5700934579439252
SkNO4x-LSgE.004,train,0.439252336448598
d_POf1pikX0.005,train,0.4766355140186915
kUv0BJQmKq0.002,train,0.7289719626168224
EgolOPjkkg8.005,train,0.3831775700934579
C_NtwmmF2Ys.004,train,0.2056074766355139
T0drx76OLAc.000,train,0.4205607476635514
4VwcU0ROy5k.002,train,0.7289719626168224
P63CUj9KnSw.001,train,0.3644859813084112
jpbz8CA4RvI.000,train,0.4579439252336448
yrToGVRf27U.004,train,0.6074766355140186
wYZJ2HXfvmQ.003,train,0.4018691588785046
oVSMxtPpQ0M.003,train,0.5233644859813084
XvV4YdhpC2w.004,train,0.6074766355140186
t0AupkXkkZw.005,train,0.616822429906542
pzfDth6nFQE.004,train,0.3271028037383177
1izSTcQI7H4.000,train,0.5607476635514018
jQRFHBVs0dA.004,train,0.5887850467289719
2oEUp9sGRGk.001,train,0.5981308411214953
kAbMWBsPKR4.002,train,0.7383177570093457
EknEAPhAjdA.002,train,0.233644859813084
hqe-8SMJGmc.003,train,0.6261682242990654
oe6q_ZByIxQ.000,train,0.3457943925233644
_X6_C_Oy9VA.003,train,0.6822429906542056
H6s9aFAQP3M.000,train,0.7850467289719626
m4KKYcD6CZw.003,train,0.3644859813084112
7PYAn9njCHI.004,train,0.616822429906542
VuS938tAv-0.003,train,0.5233644859813084
U_QQ8EuuWPg.000,train,0.4859813084112149
vHn6-GQAI_Y.003,train,0.4205607476635514
b6eoqD1J_qU.003,train,0.6728971962616823
s85T4B1ONWE.005,train,0.616822429906542
jZhlaIUFMLc.001,train,0.8130841121495327
idsEawKW4X8.004,train,0.7102803738317757
B3zFJhrmqwg.001,train,0.1401869158878504
ssxo35zmKWQ.001,train,0.6261682242990654
dNXqs5HNijI.002,train,0.719626168224299
OXkDmd3nA94.004,train,0.2242990654205607
KM6Nc_VipyQ.001,train,0.6728971962616823
sIfHl2N8Hkg.004,train,0.2990654205607476
Gg4OMtVe7lk.000,train,0.5327102803738317
ga_XczsO4eY.000,train,0.4112149532710279
0LqfKzp11kg.000,train,0.439252336448598
MDoZUDTSayc.000,train,0.7383177570093457
GWOtluILlk4.003,train,0.5887850467289719
ju7N5w4XZ4A.000,train,0.6261682242990654
9Crw2RtrBcY.003,train,0.6915887850467289
CRLsCyMfskE.002,train,0.5607476635514018
ZIk7N-xHvF4.002,train,0.0654205607476635
BSkTPW_Qsio.001,train,0.6915887850467289
twO6ceVTuII.005,train,0.3177570093457943
Ap2KC1yKDdA.002,train,0.7289719626168224
EjhDyc8Oc6k.004,train,0.4953271028037382
b39BQbVhOAg.004,train,0.4672897196261681
mpXOSY5dW7c.004,train,0.5700934579439252
bLrrDM1Opu0.003,train,0.5514018691588785
rrdSLfnU2pg.003,train,0.3925233644859813
sNPK8f4FSfo.001,train,0.5981308411214953
YyHOKFYDZ5Y.002,train,0.2990654205607476
mf0LqiLJYr0.001,train,0.308411214953271
HP8f3oqJwz0.001,train,0.5887850467289719
ABWFQuPG1LA.000,train,0.4112149532710279
HNKnvSmTkC4.001,train,0.5327102803738317
fkDqn2muw-A.000,train,0.5981308411214953
dvMeqVbpKW8.002,train,0.822429906542056
V4ibYU1O-YI.005,train,0.1495327102803738
hhdoeK8SsiI.003,train,0.616822429906542
dRP8ZaAryro.004,train,0.4766355140186915
_S_bWJwqsmM.005,train,0.3271028037383177
8pM3X-xsD4s.001,train,0.7289719626168224
7TvOygqwNuE.000,train,0.5700934579439252
jPpZkVzQywk.000,train,0.4018691588785046
lLKwlPLdYig.001,train,0.3177570093457943
grhDDOLsBho.005,train,0.3551401869158878
Arsrkqma4i4.000,train,0.5420560747663551
2hhqEWiv4eI.004,train,0.3738317757009345
JEualxMkaE4.003,train,0.4579439252336448
mKsGK9nCTxw.001,train,0.4859813084112149
jxt1W2WRNHQ.002,train,0.7009345794392522
SRjhmQTPOmA.005,train,0.5607476635514018
3K16KyiAZHw.004,train,0.5233644859813084
BLeDNfK2quI.003,train,0.6074766355140186
9QOFKbaPX3M.002,train,0.336448598130841
omQ5CGXJKS8.002,train,0.719626168224299
6tBnFWDqvJE.003,train,0.6728971962616823
NhyVkwcZbTA.003,train,0.5981308411214953
0fMw9o1v2tY.002,train,0.3271028037383177
lxnV9X8T2Zc.000,train,0.7570093457943924
xgRqkTXmZko.000,train,0.7102803738317757
Fco1CMgOadI.005,train,0.5887850467289719
QipgesEKSNA.000,train,0.4766355140186915
FwjoTGcsFNg.001,train,0.6355140186915886
ZRl_k6DzTeI.004,train,0.4859813084112149
PQBGDxYGaXU.001,train,0.4953271028037382
wDvZdcb00Bg.003,train,0.4953271028037382
mZ2CHgzwDt0.002,train,0.6822429906542056
ItkIHtgVhIk.004,train,0.514018691588785
6uqXoPJSoPg.000,train,0.6542056074766355
UD-8YYU7GZs.003,train,0.3177570093457943
Q0C0OU-j4DA.005,train,0.439252336448598
0mym1CooiTE.004,train,0.7102803738317757
lKePJbjYiy0.000,train,0.7102803738317757
kJLeYUobR0M.001,train,0.5420560747663551
u_qvbRpm88k.005,train,0.3551401869158878
DzqJmiQjsZ4.004,train,0.5887850467289719
cx8IycWgMVs.005,train,0.5233644859813084
1Wh2mIFrGvk.001,train,0.5327102803738317
TursJyaFzqY.003,train,0.336448598130841
vr5FWHUkYRM.000,train,0.5327102803738317
cTbfp7nkX8c.002,train,0.5327102803738317
8AnIttmflwI.002,train,0.4859813084112149
DogbMnh5k0o.002,train,0.644859813084112
fBcc1UMtZME.005,train,0.4299065420560747
lmz3nj1VLzY.003,train,0.4579439252336448
oCb9DK3M1DU.005,train,0.5420560747663551
J4GQm9j0JZ0.000,train,0.3644859813084112
jlDYn537Pd0.001,train,0.5700934579439252
3df_Uk9EmwU.001,train,0.4485981308411215
t0_DAgeU4nM.003,train,0.4299065420560747
FU1ak530DDo.003,train,0.6074766355140186
zqpXz9h41jg.000,train,0.3925233644859813
Jhz5ssCKaug.001,train,0.4018691588785046
PKtzsEqLGx4.005,train,0.3831775700934579
IzKWDY_QNTU.000,train,0.8317757009345793
OWZ-qVZG14A.000,train,0.3177570093457943
B9NSU6gQdRw.005,train,0.850467289719626
GYku69XEoxc.004,train,0.5420560747663551
OWZ-qVZG14A.005,train,0.3644859813084112
CDTo7WVyf5s.001,train,0.3551401869158878
Tad9Q9OFjJw.003,train,0.5327102803738317
9a-3LrB7cDI.005,train,0.5420560747663551
Yj36y7ELRZE.001,train,0.2056074766355139
h_kjgcJ_bqU.004,train,0.5794392523364486
W0LRjSS9pVM.001,train,0.6542056074766355
shEsu57CYnA.003,train,0.3925233644859813
40rn4A64Bdk.003,train,0.4766355140186915
G2D3qU6R_YA.002,train,0.4766355140186915
4TpJ1FT2w6Y.005,train,0.6915887850467289
nGe8dIc-ecc.000,train,0.514018691588785
lLWOcztaIBI.000,train,0.6542056074766355
xUdaVBK1b8w.001,train,0.514018691588785
53srfuqv9LM.001,train,0.4859813084112149
o_kTWEEjtyw.001,train,0.4018691588785046
IzsP0TRzFbo.002,train,0.5420560747663551
f39E4ct09Cc.000,train,0.5794392523364486
B8kzwm6ZaUo.001,train,0.5887850467289719
KiM9P_FJVHg.004,train,0.5981308411214953
kdPRPO3wgg0.000,train,0.7289719626168224
TUaOp5eIU2c.001,train,0.6915887850467289
MDoZUDTSayc.003,train,0.6074766355140186
QiPb8vlGDFo.004,train,0.308411214953271
6TkMavTyimI.004,train,0.7289719626168224
FrOxqNe6sAU.000,train,0.5794392523364486
tS6bRcIIjDc.000,train,0.3925233644859813
41NNb7cucVo.003,train,0.4953271028037382
jpyU48DzGTY.004,train,0.3644859813084112
AV7aKrAs-kM.005,train,0.4579439252336448
V9OuGDPnqHI.000,train,0.5794392523364486
VIhStXxpAr0.003,train,0.3738317757009345
vIW7gDmhYMk.001,train,0.4672897196261681
JZNMxa3OKHY.005,train,0.514018691588785
T1_6sVNHG70.005,train,0.4205607476635514
9ydyJKZBWiA.000,train,0.4205607476635514
lvae9lRUugE.000,train,0.4018691588785046
BLKXsX7-WIg.001,train,0.4112149532710279
4bDOetaLvZs.001,train,0.233644859813084
9ydyJKZBWiA.005,train,0.4859813084112149
PTV5TBVRHxo.000,train,0.5981308411214953
U9cidDFDTQE.004,train,0.514018691588785
wJl7DbsbrDA.000,train,0.4485981308411215
EMqrrHHbP3s.000,train,0.5887850467289719
3JzvXA-Zfbs.003,train,0.3177570093457943
ly_0m16694Q.000,train,0.2242990654205607
70FJFG-MISQ.004,train,0.4112149532710279
CpmR-91GxmY.004,train,0.644859813084112
98fnGDVky00.005,train,0.3644859813084112
1-GgVRmAEoo.002,train,0.6822429906542056
Jf8lqSpAjZ8.004,train,0.6074766355140186
IyBCZySg-c4.000,train,0.4859813084112149
NpiglwrZzsA.002,train,0.3644859813084112
N4tuu9aCXkw.004,train,0.4299065420560747
dh6iOU2RtTA.001,train,0.7289719626168224
eHcRre1YsNA.002,train,0.4953271028037382
czImT1Wn1og.002,train,0.439252336448598
DVh_7dO2cWY.004,train,0.616822429906542
FM5UaJS-bhg.005,train,0.5420560747663551
CqQavmWSLrI.005,train,0.3644859813084112
0gv5Z0qt2jc.004,train,0.1869158878504672
okl467xvgOw.001,train,0.2990654205607476
yFZ3eUD6Pqs.004,train,0.7943925233644858
KpTHRBaYny8.001,train,0.7009345794392522
pOtWKOF07iU.004,train,0.6074766355140186
PgpMUHH8lEI.004,train,0.5607476635514018
OXkDmd3nA94.000,train,0.3551401869158878
sf29orxf4X0.000,train,0.3177570093457943
GCkOL2jLSQA.000,train,0.5607476635514018
niWi1hcuSmo.005,train,0.5046728971962616
8BE-2l-RBjA.003,train,0.2710280373831775
EjhDyc8Oc6k.001,train,0.616822429906542
UOvgGSx9k_k.003,train,0.6355140186915886
9cj8rrj1wSk.000,train,0.7663551401869158
